date of capture,2023-12-10 22:21:46.634718
sample_rate,50000000.0
center_freq,2300000000.0
span,200000000.0
capture #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
capture time,0.0,1.102741,1.722632,2.41149,3.087062,3.917856,4.712812,5.554315,6.405015,7.248048,7.9453,8.810729,9.784863,10.785715,11.668188,12.292172,13.175925,13.842705,14.781393,15.749862,16.495059,17.619398,18.548052,19.623037,20.372045,21.149672,22.036264,22.878405,23.648116,24.523606,25.480819,26.273642,27.19502,27.819011,28.68512,29.377381,30.350196,31.220564,32.224104,33.090273,34.305218,35.479274,36.557481,37.197301,38.206128,39.424787,40.327618,41.436793,42.240998
data
0,56.69140625,-94.34375,-19.171875,-24.84375,-20.62109375,17.40234375,-5.78125,-30.2890625,-22.296875,-5.83203125,4.82421875,-20.421875,4.82421875,-20.421875,4.0703125,-18.82421875,-5.984375,11.1953125,-0.51171875,29.640625,-12.046875,6.078125,-9.15234375,-11.484375,-2.3984375,26.7421875,4.95703125,-6.12890625,-16.53125,-13.08984375,-19.046875,11.9453125,9.21875,0.2890625,51.984375,3.26171875,5.8203125,-28.0546875,19.76171875,-10.87109375,22.3203125,-4.95703125,22.3203125,-4.95703125,-22.70703125,-7.64453125,-22.70703125,-7.64453125,20.00390625,-2.48828125,-11.8359375,13.3984375,9.4765625,-24.52734375,3.17578125,-10.55859375,-22.19921875,-21.2421875,-22.19921875,-21.2421875,-34.9375,-20.2265625,-24.04296875,-5.296875,-27.9921875,13.421875,-0.84765625,25.48046875,-13.25390625,-9.95703125,14.26953125,2.203125,-16.6953125,1.18359375,-16.6953125,1.18359375,-26.65234375,18.12109375,-26.65234375,18.12109375,-11.45703125,-14.95703125,-16.5,16.125,-16.5,16.125,15.8828125,27.19140625,-15.15625,-4.9609375,-15.15625,-4.9609375,-1.3984375,-11.80078125,-2.34765625,-18.51171875,-1.09765625,4.73828125
1,-51.30859375,33.65625,-13.171875,-9.84375,-30.62109375,-13.59765625,-28.78125,23.7109375,-9.296875,12.16796875,6.82421875,7.578125,6.82421875,7.578125,-0.9296875,-35.82421875,7.015625,-15.8046875,-2.51171875,-4.359375,-0.046875,5.078125,19.84765625,6.515625,33.6015625,-8.2578125,-14.04296875,7.87109375,-8.53125,-35.08984375,2.953125,-8.0546875,-36.78125,9.2890625,-0.015625,-4.73828125,4.8203125,13.9453125,-0.23828125,-10.87109375,-9.6796875,17.04296875,-9.6796875,17.04296875,12.29296875,-31.64453125,12.29296875,-31.64453125,-19.99609375,-25.48828125,15.1640625,-11.6015625,2.4765625,-20.52734375,-3.82421875,-15.55859375,-7.19921875,-15.2421875,-7.19921875,-15.2421875,5.0625,-7.2265625,-15.04296875,23.703125,-12.9921875,31.421875,-12.84765625,4.48046875,-26.25390625,13.04296875,-17.73046875,-18.796875,8.3046875,-11.81640625,8.3046875,-11.81640625,-9.65234375,-29.87890625,-9.65234375,-29.87890625,-0.45703125,23.04296875,21.5,-8.875,21.5,-8.875,27.8828125,2.19140625,11.84375,-10.9609375,11.84375,-10.9609375,14.6015625,16.19921875,4.65234375,2.48828125,17.90234375,-5.26171875
2,60.69140625,-62.34375,2.828125,3.15625,-41.62109375,-4.59765625,-17.78125,-13.2890625,-16.296875,-16.83203125,9.82421875,-8.421875,9.82421875,-8.421875,-27.9296875,-23.82421875,17.015625,-12.8046875,-33.51171875,6.640625,13.953125,22.078125,46.84765625,-9.484375,-2.3984375,-5.2578125,-31.04296875,-9.12890625,10.46875,-35.08984375,30.953125,-30.0546875,-26.78125,-15.7109375,10.984375,18.26171875,20.8203125,4.9453125,13.76171875,-16.87109375,-15.6796875,-30.95703125,-15.6796875,-30.95703125,12.29296875,37.35546875,12.29296875,37.35546875,22.00390625,4.51171875,7.1640625,-6.6015625,2.4765625,2.47265625,-5.82421875,34.44140625,14.80078125,32.7578125,14.80078125,32.7578125,2.0625,9.7734375,-4.04296875,-29.296875,-9.9921875,-8.578125,-0.84765625,9.48046875,24.74609375,38.04296875,4.26953125,25.203125,-27.6953125,-13.81640625,-27.6953125,-13.81640625,-7.65234375,-28.87890625,-7.65234375,-28.87890625,-13.45703125,20.04296875,16.5,11.125,16.5,11.125,-15.1171875,15.19140625,-20.15625,5.0390625,-20.15625,5.0390625,-0.3984375,4.19921875,12.65234375,-23.51171875,8.90234375,23.73828125
3,-19.30859375,21.65625,0.828125,7.15625,14.37890625,13.40234375,31.21875,15.7109375,35.703125,-7.83203125,-0.17578125,-4.421875,-0.17578125,-4.421875,14.0703125,10.17578125,0.015625,19.1953125,3.48828125,29.640625,23.953125,10.078125,2.84765625,-18.484375,-20.3984375,-4.2578125,-2.04296875,-4.12890625,-13.53125,-10.08984375,-5.046875,-31.0546875,28.21875,-6.7109375,-28.015625,0.26171875,5.8203125,0.9453125,-21.23828125,-2.87109375,-13.6796875,16.04296875,-13.6796875,16.04296875,8.29296875,2.35546875,8.29296875,2.35546875,3.00390625,9.51171875,-21.8359375,-11.6015625,4.4765625,1.47265625,-10.82421875,11.44140625,27.80078125,29.7578125,27.80078125,29.7578125,-8.9375,-19.2265625,-6.04296875,-7.296875,12.0078125,3.421875,-16.84765625,3.48046875,2.74609375,-10.95703125,1.26953125,-8.796875,-1.6953125,-10.81640625,-1.6953125,-10.81640625,10.34765625,-16.87890625,10.34765625,-16.87890625,-11.45703125,21.04296875,10.5,3.125,10.5,3.125,10.8828125,17.19140625,-30.15625,-39.9609375,-30.15625,-39.9609375,20.6015625,-3.80078125,19.65234375,-4.51171875,-18.09765625,9.73828125
4,66.69140625,-20.34375,54.828125,-9.84375,15.37890625,18.40234375,2.21875,-6.2890625,15.703125,12.16796875,5.82421875,18.578125,5.82421875,18.578125,10.0703125,-1.82421875,-9.984375,3.1953125,-15.51171875,-17.359375,-24.046875,21.078125,8.84765625,18.515625,-7.3984375,29.7421875,12.95703125,-28.12890625,-1.53125,10.91015625,-37.046875,8.9453125,-1.78125,30.2890625,37.984375,1.26171875,5.8203125,-22.0546875,-20.23828125,4.12890625,-14.6796875,41.04296875,-14.6796875,41.04296875,-0.70703125,-12.64453125,-0.70703125,-12.64453125,-24.99609375,-15.48828125,41.1640625,-0.6015625,26.4765625,18.47265625,4.17578125,21.44140625,19.80078125,-29.2421875,19.80078125,-29.2421875,-28.9375,-2.2265625,-6.04296875,-1.296875,-7.9921875,2.421875,2.15234375,-30.51953125,-27.25390625,7.04296875,9.26953125,20.203125,16.3046875,18.18359375,16.3046875,18.18359375,-3.65234375,-0.87890625,-3.65234375,-0.87890625,-12.45703125,-20.95703125,5.5,2.125,5.5,2.125,-4.1171875,-21.80859375,15.84375,2.0390625,15.84375,2.0390625,-19.3984375,8.19921875,-12.34765625,37.48828125,11.90234375,-7.26171875
5,-40.30859375,25.65625,-4.171875,20.15625,-38.62109375,-45.59765625,-20.78125,12.7109375,23.703125,-11.83203125,9.82421875,3.578125,9.82421875,3.578125,-9.9296875,-13.82421875,15.015625,-12.8046875,-15.51171875,9.640625,5.953125,29.078125,-9.15234375,-1.484375,7.6015625,-4.2578125,-3.04296875,-2.12890625,-4.53125,-8.08984375,11.953125,-9.0546875,-29.78125,-13.7109375,-9.015625,25.26171875,-9.1796875,-19.0546875,-22.23828125,-36.87109375,-5.6796875,5.04296875,-5.6796875,5.04296875,6.29296875,-8.64453125,6.29296875,-8.64453125,10.00390625,-11.48828125,-12.8359375,-8.6015625,9.4765625,27.47265625,-7.82421875,6.44140625,6.80078125,6.7578125,6.80078125,6.7578125,-39.9375,4.7734375,0.95703125,8.703125,-7.9921875,-13.578125,8.15234375,-2.51953125,2.74609375,24.04296875,-8.73046875,16.203125,-20.6953125,-3.81640625,-20.6953125,-3.81640625,-50.65234375,-18.87890625,-50.65234375,-18.87890625,-22.45703125,25.04296875,-7.5,19.125,-7.5,19.125,-24.1171875,5.19140625,-17.15625,-1.9609375,-17.15625,-1.9609375,3.6015625,-6.80078125,-6.34765625,20.48828125,-3.09765625,-32.26171875
6,51.69140625,35.65625,-5.171875,-5.84375,1.37890625,-21.59765625,-12.78125,-3.2890625,6.703125,-8.83203125,-5.17578125,-34.421875,-5.17578125,-34.421875,-5.9296875,2.17578125,29.015625,12.1953125,20.48828125,-5.359375,-4.046875,-11.921875,-18.15234375,-15.484375,7.6015625,-2.2578125,-0.04296875,24.87109375,-3.53125,-5.08984375,23.953125,11.9453125,6.21875,-9.7109375,16.984375,-15.73828125,-22.1796875,21.9453125,-8.23828125,-3.87109375,2.3203125,-9.95703125,2.3203125,-9.95703125,-24.70703125,-8.64453125,-24.70703125,-8.64453125,15.00390625,16.51171875,-37.8359375,16.3984375,17.4765625,11.47265625,-30.82421875,24.44140625,-13.19921875,9.7578125,-13.19921875,9.7578125,7.0625,-0.2265625,-38.04296875,-6.296875,27.0078125,19.421875,0.15234375,8.48046875,-3.25390625,24.04296875,36.26953125,3.203125,19.3046875,-19.81640625,19.3046875,-19.81640625,7.34765625,8.12109375,7.34765625,8.12109375,-0.45703125,26.04296875,42.5,17.125,42.5,17.125,-13.1171875,-38.80859375,-0.15625,-3.9609375,-0.15625,-3.9609375,0.6015625,-11.80078125,4.65234375,20.48828125,-5.09765625,-2.26171875
7,-86.30859375,-55.34375,5.828125,7.15625,10.37890625,-6.59765625,-31.78125,12.7109375,6.703125,10.16796875,-32.17578125,-4.421875,-32.17578125,-4.421875,3.0703125,-9.82421875,21.015625,8.1953125,-18.51171875,47.640625,11.953125,1.078125,11.84765625,5.515625,8.6015625,-26.2578125,-25.04296875,16.87109375,-3.53125,16.91015625,3.953125,4.9453125,2.21875,17.2890625,12.984375,-6.73828125,-11.1796875,26.9453125,-17.23828125,-7.87109375,12.3203125,-9.95703125,12.3203125,-9.95703125,20.29296875,5.35546875,20.29296875,5.35546875,7.00390625,-9.48828125,6.1640625,17.3984375,-26.5234375,-23.52734375,-2.82421875,4.44140625,32.80078125,-3.2421875,32.80078125,-3.2421875,8.0625,7.7734375,12.95703125,12.703125,-10.9921875,8.421875,18.15234375,8.48046875,10.74609375,-12.95703125,-3.73046875,17.203125,-14.6953125,16.18359375,-14.6953125,16.18359375,-6.65234375,19.12109375,-6.65234375,19.12109375,21.54296875,-25.95703125,-20.5,12.125,-20.5,12.125,-5.1171875,-2.80859375,13.84375,6.0390625,13.84375,6.0390625,39.6015625,15.19921875,-4.34765625,-15.51171875,6.90234375,14.73828125
8,41.69140625,23.65625,-3.171875,5.15625,-14.62109375,6.40234375,-18.78125,3.7109375,-19.296875,8.16796875,-26.17578125,-4.421875,-26.17578125,-4.421875,13.0703125,1.17578125,0.015625,22.1953125,-26.51171875,19.640625,-12.046875,4.078125,-7.15234375,-1.484375,-15.3984375,-14.2578125,-8.04296875,32.87109375,6.46875,-9.08984375,25.953125,-25.0546875,7.21875,23.2890625,-33.015625,12.26171875,10.8203125,7.9453125,-12.23828125,-0.87109375,3.3203125,18.04296875,3.3203125,18.04296875,-25.70703125,-3.64453125,-25.70703125,-3.64453125,13.00390625,-17.48828125,12.1640625,9.3984375,3.4765625,15.47265625,-19.82421875,-27.55859375,50.80078125,-22.2421875,50.80078125,-22.2421875,-7.9375,4.7734375,-24.04296875,-6.296875,33.0078125,-15.578125,21.15234375,5.48046875,36.74609375,26.04296875,4.26953125,10.203125,17.3046875,-19.81640625,17.3046875,-19.81640625,2.34765625,11.12109375,2.34765625,11.12109375,7.54296875,5.04296875,-43.5,-9.875,-43.5,-9.875,6.8828125,14.19140625,-4.15625,-12.9609375,-4.15625,-12.9609375,25.6015625,19.19921875,-17.34765625,-8.51171875,31.90234375,-9.26171875
9,-39.30859375,-18.34375,-19.171875,11.15625,-23.62109375,12.40234375,21.21875,27.7109375,-5.296875,-5.83203125,27.82421875,-9.421875,27.82421875,-9.421875,0.0703125,-12.82421875,-27.984375,-15.8046875,-0.51171875,1.640625,-40.046875,17.078125,-10.15234375,0.515625,3.6015625,-25.2578125,-5.04296875,7.87109375,-15.53125,-2.08984375,-22.046875,-6.0546875,-3.78125,31.2890625,27.984375,6.26171875,30.8203125,-4.0546875,31.76171875,-2.87109375,-23.6796875,21.04296875,-23.6796875,21.04296875,-4.70703125,-16.64453125,-4.70703125,-16.64453125,-24.99609375,-32.48828125,-19.8359375,1.3984375,10.4765625,2.47265625,-1.82421875,15.44140625,-0.19921875,-14.2421875,-0.19921875,-14.2421875,13.0625,18.7734375,-26.04296875,4.703125,-1.9921875,-17.578125,20.15234375,12.48046875,-15.25390625,-31.95703125,6.26953125,-34.796875,-6.6953125,-17.81640625,-6.6953125,-17.81640625,0.34765625,13.12109375,0.34765625,13.12109375,-43.45703125,-12.95703125,1.5,0.125,1.5,0.125,-0.1171875,9.19140625,-40.15625,4.0390625,-40.15625,4.0390625,11.6015625,-17.80078125,11.65234375,10.48828125,-3.09765625,-6.26171875
10,55.69140625,34.65625,-12.171875,0.15625,-10.62109375,-6.59765625,4.21875,-24.2890625,0.703125,-8.83203125,5.82421875,-16.421875,5.82421875,-16.421875,7.0703125,-4.82421875,16.015625,-7.8046875,10.48828125,1.640625,-18.046875,4.078125,-25.15234375,7.515625,25.6015625,-28.2578125,-13.04296875,-2.12890625,-1.53125,-22.08984375,-2.046875,11.9453125,7.21875,12.2890625,-0.015625,6.26171875,-7.1796875,-10.0546875,-25.23828125,-5.87109375,-28.6796875,-26.95703125,-28.6796875,-26.95703125,-5.70703125,3.35546875,-5.70703125,3.35546875,-15.99609375,18.51171875,-13.8359375,-13.6015625,36.4765625,-20.52734375,-38.82421875,-14.55859375,-24.19921875,-3.2421875,-24.19921875,-3.2421875,-26.9375,-22.2265625,0.95703125,28.703125,-15.9921875,6.421875,-24.84765625,-7.51953125,-30.25390625,-19.95703125,2.26953125,-13.796875,10.3046875,2.18359375,10.3046875,2.18359375,-46.65234375,16.12109375,-46.65234375,16.12109375,-49.45703125,-15.95703125,26.5,-2.875,26.5,-2.875,36.8828125,-4.80859375,4.84375,16.0390625,4.84375,16.0390625,-27.3984375,-31.80078125,8.65234375,-9.51171875,-5.09765625,37.73828125
