date of capture,2023-12-10 22:10:17.172362
sample_rate,50000000.0
center_freq,2750000000.0
span,300000000.0
capture #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
capture time,0.0,1.113091,2.280854,3.492455,4.862374,6.236244,7.471048,8.870142,10.043517,11.511658,12.649015,14.059772,15.412731,16.746251,17.840284,19.04094,20.283947,21.8976,23.01653,24.381041,25.535703,27.197758,28.548368,29.740457,31.015251,32.405607,33.733278,34.881088,36.179704,37.38535,38.851367,40.174711,41.331101,42.611667,43.950201,45.378531,46.710479,48.040553,49.531816,51.034617,52.366037,53.560996,54.736637,56.064164,57.482294,58.547685,59.823212,61.341827,62.720321,63.991764,65.572,67.157991,68.584552,69.765281,71.160942,72.015305,73.606434,74.716582,75.881494,77.221666,78.805998,80.448666,82.065535,83.912572,84.909471,86.329969,87.608744,88.962407,90.362865,91.832644,93.248893,94.754705,95.959413,97.38054
data
0,-7.2890625,26.90234375,-34.703125,27.4609375,14.88671875,11.1171875,-2.08203125,15.66015625,36.2890625,-14.234375,-22.83984375,27.5,122.14453125,55.11328125,9.43359375,-12.0078125,3.26953125,6.0078125,3.26953125,6.0078125,-20.46875,21.33984375,1.7265625,-3.2578125,1.7265625,-3.2578125,-25.9140625,-30.0703125,4.24609375,-36.3984375,2.609375,0.0390625,2.609375,0.0390625,-24.921875,19.859375,-4.9296875,-2.11328125,-4.9296875,-2.11328125,-13.8515625,15.078125,1.01953125,13.23828125,1.01953125,13.23828125,3.875,1.26171875,-7.40234375,-10.04296875,-7.40234375,-10.04296875,-8.45703125,-14.51953125,-8.45703125,-14.51953125,-4.93359375,18.65234375,-4.93359375,18.65234375,3.96484375,8.87109375,-34.3359375,16.5078125,-34.3359375,16.5078125,-26.9921875,15.71484375,6.890625,-3.68359375,6.890625,-3.68359375,-26.80859375,11.58984375,26.33984375,17.87890625,-26.51953125,-5.2421875,-14.44921875,15.828125,9.66015625,25.17578125,9.66015625,25.17578125,31.8515625,-3.53515625,23.4453125,-0.38671875,-9.546875,18.55859375,14.10546875,5.12890625,-3.97265625,-23.58203125,4.84375,6.84765625,24.84375,12.984375,25.34765625,-19.4609375,3.953125,-10.3515625,3.953125,-10.3515625,27.00390625,-6.8046875,-17.19140625,7.3203125,-16.765625,-16.3203125,-16.765625,-16.3203125,-7.51171875,6.71484375,-40.0,8.85546875,6.61328125,1.5390625,6.61328125,1.5390625,3.18359375,-2.83203125,1.5859375,-12.02734375,4.7265625,0.75,0.73046875,-11.77734375,-1.37890625,17.40625,-6.28515625,-6.640625,27.26171875,49.1328125,5.01953125,5.3046875,6.40234375,-11.7421875,0.88671875,16.01953125,20.96484375,-37.5390625,-13.953125,-2.1953125,-27.609375,-8.3515625,-27.609375,-8.3515625
1,-15.2890625,3.90234375,2.296875,-9.5390625,1.88671875,2.1171875,-22.08203125,-4.33984375,3.2890625,-6.234375,-26.83984375,12.5,-17.85546875,94.11328125,-0.56640625,13.9921875,16.26953125,-20.9921875,16.26953125,-20.9921875,-13.46875,2.33984375,-14.2734375,-5.2578125,-14.2734375,-5.2578125,-12.9140625,-0.0703125,26.24609375,6.6015625,0.609375,6.0390625,0.609375,6.0390625,-23.921875,27.859375,5.0703125,-22.11328125,5.0703125,-22.11328125,25.1484375,-12.921875,3.01953125,2.23828125,3.01953125,2.23828125,-18.125,0.26171875,3.59765625,-16.04296875,3.59765625,-16.04296875,-2.45703125,8.48046875,-2.45703125,8.48046875,-15.93359375,0.65234375,-15.93359375,0.65234375,-7.03515625,17.87109375,26.6640625,4.5078125,26.6640625,4.5078125,-16.9921875,-6.28515625,0.890625,-16.68359375,0.890625,-16.68359375,26.19140625,10.58984375,-0.66015625,12.87890625,6.48046875,2.7578125,-15.44921875,8.828125,-3.33984375,-13.82421875,-3.33984375,-13.82421875,21.8515625,-18.53515625,9.4453125,-17.38671875,-1.546875,-0.44140625,24.10546875,22.12890625,-20.97265625,-25.58203125,-18.15625,44.84765625,-16.15625,10.984375,-29.65234375,6.5390625,-10.046875,-0.3515625,-10.046875,-0.3515625,34.00390625,36.1953125,8.80859375,9.3203125,-19.765625,7.6796875,-19.765625,7.6796875,-8.51171875,-6.28515625,-51.0,0.85546875,-5.38671875,-6.4609375,-5.38671875,-6.4609375,-2.81640625,8.16796875,19.5859375,-26.02734375,3.7265625,1.75,18.73046875,-27.77734375,13.62109375,-8.59375,-29.28515625,-9.640625,17.26171875,0.1328125,5.01953125,-24.6953125,18.40234375,-13.7421875,14.88671875,-0.98046875,-0.03515625,-6.5390625,-16.953125,4.8046875,-3.609375,-9.3515625,-3.609375,-9.3515625
2,15.7109375,-12.09765625,3.296875,12.4609375,2.88671875,13.1171875,-15.08203125,-2.33984375,-8.7109375,-32.234375,7.16015625,2.5,-96.85546875,14.11328125,1.43359375,5.9921875,15.26953125,19.0078125,15.26953125,19.0078125,-0.46875,12.33984375,-2.2734375,-10.2578125,-2.2734375,-10.2578125,5.0859375,-4.0703125,5.24609375,0.6015625,15.609375,-1.9609375,15.609375,-1.9609375,5.078125,8.859375,-20.9296875,21.88671875,-20.9296875,21.88671875,-14.8515625,11.078125,-2.98046875,10.23828125,-2.98046875,10.23828125,3.875,10.26171875,38.59765625,-15.04296875,38.59765625,-15.04296875,18.54296875,50.48046875,18.54296875,50.48046875,-24.93359375,20.65234375,-24.93359375,20.65234375,0.96484375,14.87109375,19.6640625,-31.4921875,19.6640625,-31.4921875,-24.9921875,-47.28515625,-5.109375,-7.68359375,-5.109375,-7.68359375,-6.80859375,-15.41015625,11.33984375,5.87890625,-14.51953125,7.7578125,-43.44921875,11.828125,20.66015625,-17.82421875,20.66015625,-17.82421875,-10.1484375,6.46484375,-13.5546875,-6.38671875,15.453125,-20.44140625,6.10546875,18.12890625,-3.97265625,-34.58203125,-11.15625,46.84765625,-9.15625,-18.015625,11.34765625,5.5390625,8.953125,-4.3515625,8.953125,-4.3515625,33.00390625,15.1953125,-14.19140625,-18.6796875,18.234375,14.6796875,18.234375,14.6796875,1.48828125,-10.28515625,-26.0,0.85546875,2.61328125,-14.4609375,2.61328125,-14.4609375,-26.81640625,6.16796875,1.5859375,5.97265625,-18.2734375,-10.25,16.73046875,10.22265625,22.62109375,25.40625,-11.28515625,28.359375,-17.73828125,31.1328125,10.01953125,-6.6953125,-3.59765625,10.2578125,3.88671875,21.01953125,-15.03515625,-6.5390625,12.046875,-10.1953125,-14.609375,-4.3515625,-14.609375,-4.3515625
3,20.7109375,-0.09765625,20.296875,17.4609375,-24.11328125,-7.8828125,-11.08203125,12.66015625,5.2890625,26.765625,22.16015625,-3.5,-47.85546875,-117.88671875,4.43359375,4.9921875,28.26953125,7.0078125,28.26953125,7.0078125,0.53125,42.33984375,-9.2734375,-13.2578125,-9.2734375,-13.2578125,3.0859375,-22.0703125,-13.75390625,-9.3984375,-14.390625,1.0390625,-14.390625,1.0390625,-6.921875,-10.140625,7.0703125,1.88671875,7.0703125,1.88671875,-28.8515625,-3.921875,-17.98046875,-22.76171875,-17.98046875,-22.76171875,22.875,-9.73828125,2.59765625,17.95703125,2.59765625,17.95703125,-9.45703125,-1.51953125,-9.45703125,-1.51953125,1.06640625,-18.34765625,1.06640625,-18.34765625,-0.03515625,-7.12890625,-16.3359375,0.5078125,-16.3359375,0.5078125,-8.9921875,-22.28515625,-5.109375,23.31640625,-5.109375,23.31640625,-21.80859375,-15.41015625,-1.66015625,-4.12109375,-23.51953125,5.7578125,-25.44921875,-25.171875,19.66015625,28.17578125,19.66015625,28.17578125,40.8515625,-11.53515625,-11.5546875,-17.38671875,-17.546875,-2.44140625,28.10546875,19.12890625,7.02734375,-12.58203125,5.84375,4.84765625,-31.15625,-5.015625,-20.65234375,5.5390625,5.953125,-8.3515625,5.953125,-8.3515625,-8.99609375,-25.8046875,-17.19140625,-15.6796875,-3.765625,-20.3203125,-3.765625,-20.3203125,-14.51171875,-3.28515625,7.0,6.85546875,-11.38671875,32.5390625,-11.38671875,32.5390625,6.18359375,-17.83203125,1.5859375,-22.02734375,-10.2734375,-9.25,16.73046875,-25.77734375,-7.37890625,25.40625,-14.28515625,-0.640625,14.26171875,-0.8671875,15.01953125,9.3046875,-3.59765625,14.2578125,-29.11328125,-1.98046875,-10.03515625,-12.5390625,-6.953125,-21.1953125,-5.609375,-2.3515625,-5.609375,-2.3515625
4,26.7109375,-15.09765625,24.296875,10.4609375,23.88671875,1.1171875,-18.08203125,14.66015625,-13.7109375,-26.234375,-21.83984375,0.5,29.14453125,-80.88671875,-12.56640625,-4.0078125,10.26953125,-9.9921875,10.26953125,-9.9921875,31.53125,-11.66015625,-16.2734375,1.7421875,-16.2734375,1.7421875,24.0859375,-8.0703125,11.24609375,14.6015625,9.609375,8.0390625,9.609375,8.0390625,-5.921875,-26.140625,8.0703125,-34.11328125,8.0703125,-34.11328125,24.1484375,1.078125,-27.98046875,-0.76171875,-27.98046875,-0.76171875,-7.125,-17.73828125,1.59765625,5.95703125,1.59765625,5.95703125,-10.45703125,-28.51953125,-10.45703125,-28.51953125,-20.93359375,7.65234375,-20.93359375,7.65234375,21.96484375,19.87109375,-1.3359375,-3.4921875,-1.3359375,-3.4921875,3.0078125,4.71484375,-7.109375,6.31640625,-7.109375,6.31640625,31.19140625,-0.41015625,-5.66015625,22.87890625,0.48046875,27.7578125,33.55078125,-0.171875,-5.33984375,19.17578125,-5.33984375,19.17578125,-3.1484375,-3.53515625,-14.5546875,-16.38671875,-16.546875,9.55859375,-9.89453125,-13.87109375,26.02734375,2.41796875,-3.15625,21.84765625,3.84375,38.984375,29.34765625,7.5390625,-1.046875,-15.3515625,-1.046875,-15.3515625,17.00390625,-3.8046875,10.80859375,16.3203125,-16.765625,-37.3203125,-16.765625,-37.3203125,-9.51171875,7.71484375,29.0,6.85546875,-7.38671875,14.5390625,-7.38671875,14.5390625,-6.81640625,-4.83203125,18.5859375,-31.02734375,16.7265625,7.75,36.73046875,-20.77734375,-0.37890625,9.40625,15.71484375,-8.640625,-9.73828125,21.1328125,-18.98046875,-13.6953125,-26.59765625,-3.7421875,0.88671875,13.01953125,19.96484375,6.4609375,-18.953125,-24.1953125,-9.609375,-6.3515625,-9.609375,-6.3515625
5,25.7109375,-16.09765625,-24.703125,-15.5390625,16.88671875,-10.8828125,-16.08203125,10.66015625,-5.7109375,6.765625,-11.83984375,-8.5,60.14453125,44.11328125,15.43359375,-18.0078125,16.26953125,15.0078125,16.26953125,15.0078125,54.53125,22.33984375,28.7265625,7.7421875,28.7265625,7.7421875,-7.9140625,10.9296875,18.24609375,-15.3984375,-16.390625,5.0390625,-16.390625,5.0390625,-0.921875,11.859375,0.0703125,1.88671875,0.0703125,1.88671875,-7.8515625,10.078125,8.01953125,-17.76171875,8.01953125,-17.76171875,-13.125,5.26171875,13.59765625,-14.04296875,13.59765625,-14.04296875,36.54296875,-0.51953125,36.54296875,-0.51953125,-4.93359375,15.65234375,-4.93359375,15.65234375,-26.03515625,13.87109375,-12.3359375,-13.4921875,-12.3359375,-13.4921875,5.0078125,-18.28515625,9.890625,-2.68359375,9.890625,-2.68359375,11.19140625,31.58984375,9.33984375,1.87890625,0.48046875,25.7578125,11.55078125,0.828125,14.66015625,-24.82421875,14.66015625,-24.82421875,14.8515625,44.46484375,-8.5546875,-15.38671875,-11.546875,12.55859375,12.10546875,13.12890625,14.02734375,34.41796875,9.84375,-8.15234375,8.84375,16.984375,14.34765625,-15.4609375,0.953125,23.6484375,0.953125,23.6484375,0.00390625,-14.8046875,5.80859375,-0.6796875,13.234375,10.6796875,13.234375,10.6796875,13.48828125,-2.28515625,7.0,6.85546875,-9.38671875,21.5390625,-9.38671875,21.5390625,-26.81640625,20.16796875,15.5859375,-7.02734375,-5.2734375,-16.25,20.73046875,-11.77734375,-14.37890625,-8.59375,3.71484375,11.359375,-7.73828125,34.1328125,-26.98046875,-15.6953125,-18.59765625,22.2578125,-8.11328125,7.01953125,1.96484375,-28.5390625,-13.953125,43.8046875,0.390625,17.6484375,0.390625,17.6484375
6,-6.2890625,11.90234375,-24.703125,-16.5390625,6.88671875,13.1171875,17.91796875,25.66015625,15.2890625,19.765625,-23.83984375,-17.5,-4.85546875,110.11328125,-8.56640625,-35.0078125,20.26953125,-25.9921875,20.26953125,-25.9921875,3.53125,-10.66015625,4.7265625,-16.2578125,4.7265625,-16.2578125,9.0859375,6.9296875,-27.75390625,9.6015625,17.609375,4.0390625,17.609375,4.0390625,14.078125,-12.140625,-17.9296875,4.88671875,-17.9296875,4.88671875,21.1484375,-0.921875,27.01953125,-35.76171875,27.01953125,-35.76171875,-3.125,17.26171875,-21.40234375,4.95703125,-21.40234375,4.95703125,-14.45703125,16.48046875,-14.45703125,16.48046875,13.06640625,-3.34765625,13.06640625,-3.34765625,2.96484375,-0.12890625,-1.3359375,-17.4921875,-1.3359375,-17.4921875,31.0078125,3.71484375,7.890625,-0.68359375,7.890625,-0.68359375,23.19140625,-6.41015625,8.33984375,23.87890625,6.48046875,-18.2421875,-17.44921875,-6.171875,26.66015625,-12.82421875,26.66015625,-12.82421875,7.8515625,-0.53515625,-12.5546875,28.61328125,9.453125,9.55859375,21.10546875,19.12890625,14.02734375,-5.58203125,1.84375,14.84765625,-11.15625,-12.015625,5.34765625,-7.4609375,3.953125,6.6484375,3.953125,6.6484375,-5.99609375,-5.8046875,4.80859375,-0.6796875,2.234375,-8.3203125,2.234375,-8.3203125,-14.51171875,-7.28515625,-18.0,5.85546875,5.61328125,4.5390625,5.61328125,4.5390625,-1.81640625,-5.83203125,-16.4140625,20.97265625,14.7265625,14.75,18.73046875,-17.77734375,16.62109375,-13.59375,1.71484375,-29.640625,5.26171875,-6.8671875,-10.98046875,-6.6953125,27.40234375,-9.7421875,-18.11328125,-9.98046875,-10.03515625,7.4609375,0.046875,30.8046875,-17.609375,10.6484375,-17.609375,10.6484375
7,-30.2890625,-4.09765625,23.296875,-44.5390625,1.88671875,-5.8828125,6.91796875,7.66015625,-13.7109375,-3.234375,13.16015625,-29.5,-46.85546875,2.11328125,-9.56640625,-10.0078125,-16.73046875,-15.9921875,-16.73046875,-15.9921875,23.53125,-34.66015625,16.7265625,-37.2578125,16.7265625,-37.2578125,-10.9140625,-19.0703125,16.24609375,5.6015625,13.609375,1.0390625,13.609375,1.0390625,9.078125,-30.140625,8.0703125,-12.11328125,8.0703125,-12.11328125,9.1484375,1.078125,-22.98046875,6.23828125,-22.98046875,6.23828125,2.875,-0.73828125,-5.40234375,-17.04296875,-5.40234375,-17.04296875,4.54296875,-14.51953125,4.54296875,-14.51953125,17.06640625,13.65234375,17.06640625,13.65234375,8.96484375,-18.12890625,2.6640625,10.5078125,2.6640625,10.5078125,27.0078125,3.71484375,-11.109375,13.31640625,-11.109375,13.31640625,3.19140625,6.58984375,12.33984375,4.87890625,-17.51953125,-29.2421875,-0.44921875,-0.171875,16.66015625,11.17578125,16.66015625,11.17578125,-1.1484375,32.46484375,-3.5546875,-8.38671875,3.453125,-2.44140625,4.10546875,-2.87109375,-4.97265625,9.41796875,14.84375,-14.15234375,11.84375,4.984375,5.34765625,13.5390625,6.953125,-14.3515625,6.953125,-14.3515625,27.00390625,2.1953125,-5.19140625,6.3203125,-24.765625,-2.3203125,-24.765625,-2.3203125,0.48828125,-15.28515625,-28.0,-5.14453125,1.61328125,-4.4609375,1.61328125,-4.4609375,12.18359375,12.16796875,-16.4140625,-0.02734375,9.7265625,-9.25,-0.26953125,-24.77734375,8.62109375,7.40625,-11.28515625,15.359375,18.26171875,-13.8671875,8.01953125,-6.6953125,-10.59765625,2.2578125,-7.11328125,13.01953125,-17.03515625,15.4609375,10.046875,-16.1953125,3.390625,-20.3515625,3.390625,-20.3515625
8,1.7109375,-5.09765625,12.296875,-2.5390625,-17.11328125,6.1171875,-10.08203125,11.66015625,0.2890625,9.765625,23.16015625,8.5,-9.85546875,-24.88671875,-28.56640625,-6.0078125,-25.73046875,-0.9921875,-25.73046875,-0.9921875,-1.46875,-2.66015625,-5.2734375,-10.2578125,-5.2734375,-10.2578125,3.0859375,9.9296875,-10.75390625,-26.3984375,-1.390625,16.0390625,-1.390625,16.0390625,4.078125,-19.140625,1.0703125,0.88671875,1.0703125,0.88671875,3.1484375,28.078125,-25.98046875,13.23828125,-25.98046875,13.23828125,-15.125,15.26171875,35.59765625,-26.04296875,35.59765625,-26.04296875,8.54296875,-5.51953125,8.54296875,-5.51953125,10.06640625,2.65234375,10.06640625,2.65234375,-5.03515625,-6.12890625,-9.3359375,-14.4921875,-9.3359375,-14.4921875,14.0078125,22.71484375,-0.109375,-4.68359375,-0.109375,-4.68359375,-48.80859375,-38.41015625,0.33984375,-5.12109375,38.48046875,39.7578125,8.55078125,-9.171875,5.66015625,-1.82421875,5.66015625,-1.82421875,17.8515625,-10.53515625,6.4453125,-20.38671875,-7.546875,8.55859375,19.10546875,17.12890625,-5.97265625,14.41796875,16.84375,-11.15234375,-8.15625,3.984375,-2.65234375,3.5390625,1.953125,-16.3515625,1.953125,-16.3515625,-21.99609375,-17.8046875,10.80859375,-12.6796875,-19.765625,6.6796875,-19.765625,6.6796875,-24.51171875,-9.28515625,1.0,-32.14453125,19.61328125,3.5390625,19.61328125,3.5390625,10.18359375,26.16796875,1.5859375,-4.02734375,10.7265625,19.75,17.73046875,9.22265625,24.62109375,9.40625,0.71484375,2.359375,1.26171875,-13.8671875,2.01953125,11.3046875,-10.59765625,-23.7421875,-2.11328125,10.01953125,-7.03515625,-22.5390625,37.046875,-4.1953125,-28.609375,-12.3515625,-28.609375,-12.3515625
9,8.7109375,22.90234375,1.296875,16.4609375,5.88671875,13.1171875,14.91796875,8.66015625,-3.7109375,23.765625,-13.83984375,25.5,27.14453125,-20.88671875,-1.56640625,-7.0078125,-30.73046875,23.0078125,-30.73046875,23.0078125,-12.46875,31.33984375,-21.2734375,-3.2578125,-21.2734375,-3.2578125,-2.9140625,-3.0703125,-12.75390625,-8.3984375,-7.390625,-22.9609375,-7.390625,-22.9609375,2.078125,-14.140625,-28.9296875,-12.11328125,-28.9296875,-12.11328125,-5.8515625,0.078125,16.01953125,4.23828125,16.01953125,4.23828125,-2.125,-7.73828125,19.59765625,-9.04296875,19.59765625,-9.04296875,15.54296875,-19.51953125,15.54296875,-19.51953125,-0.93359375,11.65234375,-0.93359375,11.65234375,-10.03515625,0.87109375,18.6640625,1.5078125,18.6640625,1.5078125,1.0078125,15.71484375,11.890625,15.31640625,11.890625,15.31640625,45.19140625,9.58984375,28.33984375,7.87890625,-37.51953125,-52.2421875,7.55078125,14.828125,0.66015625,10.17578125,0.66015625,10.17578125,-27.1484375,-17.53515625,14.4453125,6.61328125,-28.546875,3.55859375,4.10546875,3.12890625,-4.97265625,1.41796875,-11.15625,-2.15234375,1.84375,30.984375,20.34765625,-18.4609375,-30.046875,58.6484375,-30.046875,58.6484375,17.00390625,-4.8046875,18.80859375,-24.6796875,18.234375,7.6796875,18.234375,7.6796875,7.48828125,9.71484375,9.0,14.85546875,19.61328125,10.5390625,19.61328125,10.5390625,6.18359375,-4.83203125,19.5859375,13.97265625,13.7265625,11.75,-6.26953125,-25.77734375,-26.37890625,-16.59375,-14.28515625,5.359375,18.26171875,-11.8671875,18.01953125,24.3046875,-12.59765625,-16.7421875,2.88671875,17.01953125,0.96484375,-44.5390625,10.046875,-24.1953125,-14.609375,10.6484375,-14.609375,10.6484375
